id,codigoEstacao,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao,operando,codigoNome,selecionada,baixarChuva,baixarNivel,baixarVazao,latFormatada,lonFormatada,peridoDisponibilidade,horQChuva,horChuva,horQNivelAdotado,horNivelAdotado,horQVazao,horVazao
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T03:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32630.0,0.0,4824.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T04:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32629.0,0.0,4378.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T05:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32628.0,0.0,3955.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T06:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32628.0,0.0,4001.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T07:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32629.0,0.0,3770.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T08:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32631.0,0.0,3825.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T09:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32631.0,0.0,3704.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T10:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32631.0,0.0,3442.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T11:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32631.0,0.0,3513.0
"{'horEstacao': 202351221, 'horDataHora': '2011-01-01T12:00:00.000+0000'}",62020080,62020080,,62020080,UHE ILHA SOLTEIRA  BARRAMENTO,-20.3797,-51.3686,,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PARANÁ,SÃO PAULO,ILHA SOLTEIRA,62,60001000,21,21206700,1062,1062,2008-10-21T00:00:00.000+0000,2024-05-30T17:00:00.187+0000,RIO PARANÁ,RIO PARANÁ,Fluviométrica,1,202351221 - UHE ILHA SOLTEIRA  BARRAMENTO,,False,False,False,S 20° 22' 46.92'',W 51° 22' 6.96'',20/10/2008 à 30/05/2024,,0.0,0.0,32631.0,0.0,3757.0
