id,codigoEstacao,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao,operando,codigoNome,selecionada,baixarChuva,baixarNivel,baixarVazao,latFormatada,lonFormatada,peridoDisponibilidade,horQChuva,horChuva,horQNivelAdotado,horNivelAdotado,horQVazao,horVazao
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T03:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49860.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T04:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49859.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T05:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T06:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T07:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T08:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T09:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T10:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T11:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
"{'horEstacao': 264752300, 'horDataHora': '2018-01-01T12:00:00.000+0000'}",73710000,73710000,,73710000,PCH SALTO VOLTÃO BARRAMENTO,-26.7883,-52.5033,507,2024-03-22T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECOZINHO,SANTA CATARINA,XANXERÉ,73,73202000,23,23192000,239,239,2000-05-17T22:32:00.000+0000,2024-04-04T13:00:00.000+0000,HORIZONTES,HORIZONTES,Fluviométrica,1,264752300 - PCH SALTO VOLTÃO BARRAMENTO,,False,False,False,S 26° 47' 17.88'',W 52° 30' 11.88'',17/05/2000 à 04/04/2024,0.0,0.0,0.0,49858.0,,
