id,codigoEstacao,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao,operando,codigoNome,selecionada,baixarChuva,baixarNivel,baixarVazao,latFormatada,lonFormatada,peridoDisponibilidade,horQChuva,horChuva,horQNivelAdotado,horNivelAdotado,horQVazao,horVazao
"{'horEstacao': 63837113, 'horDataHora': '2022-08-18T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,28.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-19T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,28.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-20T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,28.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-21T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,28.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-22T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,28.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-23T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,27.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-24T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,27.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-25T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,27.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-26T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,27.0,,
"{'horEstacao': 63837113, 'horDataHora': '2022-08-27T10:00:00.000+0000'}",37560920,37560920,37560920,,SANTO ANTÔNIO (SABUGI) - JUSANTE,-6.6456,-37.1972,181,2024-05-03T15:15:49.053+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO SABUGI,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,37,37248000,10,10121000,1,1,2022-08-18T10:00:00.000+0000,2024-04-04T20:00:00.000+0000,ANA,CPRM,Fluviométrica,1,63837113 - SANTO ANTÔNIO (SABUGI) - JUSANTE,,False,False,False,S 6° 38' 44.16'',W 37° 11' 49.92'',18/08/2022 à 04/04/2024,,,0.0,27.0,,
